2020-10-28T17:55:21.662	7	200	470
2020-10-28T17:55:21.662	4	200	471
2020-10-28T17:55:21.662	6	200	471
2020-10-28T17:55:21.663	3	200	472
2020-10-28T17:55:21.663	12	200	445
2020-10-28T17:55:21.662	8	200	459
2020-10-28T17:55:21.663	5	200	476
2020-10-28T17:55:21.663	19	200	434
2020-10-28T17:55:21.664	1	200	477
2020-10-28T17:55:21.664	9	200	464
2020-10-28T17:55:21.664	16	200	440
2020-10-28T17:55:21.664	10	200	448
2020-10-28T17:55:21.664	13	200	444
2020-10-28T17:55:21.665	0	200	478
2020-10-28T17:55:21.665	14	200	443
2020-10-28T17:55:21.665	11	200	448
2020-10-28T17:55:21.667	15	200	444
2020-10-28T17:55:21.667	2	200	480
2020-10-28T17:55:21.672	18	200	444
2020-10-28T17:55:21.679	17	200	453
2020-10-28T17:55:21.725	22	200	23
2020-10-28T17:55:21.725	21	200	33
2020-10-28T17:55:21.725	23	200	19
2020-10-28T17:55:21.729	24	200	13
2020-10-28T17:55:21.729	20	200	46
2020-10-28T17:55:21.735	25	200	11
2020-10-28T17:55:21.737	27	200	7
2020-10-28T17:55:21.740	26	200	14
2020-10-28T17:55:21.749	28	200	12
2020-10-28T17:55:21.749	30	200	6
2020-10-28T17:55:21.757	33	200	7
2020-10-28T17:55:21.757	29	200	14
2020-10-28T17:55:21.762	35	200	11
2020-10-28T17:55:21.762	32	200	12
2020-10-28T17:55:21.762	34	200	11
2020-10-28T17:55:21.765	31	200	17
2020-10-28T17:55:21.768	36	200	17
2020-10-28T17:55:21.768	40	200	11
2020-10-28T17:55:21.770	44	200	8
2020-10-28T17:55:21.771	37	200	19
2020-10-28T17:55:21.772	39	200	17
2020-10-28T17:55:21.773	38	200	22
2020-10-28T17:55:21.782	41	200	25
2020-10-28T17:55:21.785	42	200	28
2020-10-28T17:55:21.786	43	200	28
2020-10-28T17:55:21.790	46	200	20
2020-10-28T17:55:21.793	45	200	23
2020-10-28T17:55:21.799	48	200	9
2020-10-28T17:55:21.800	47	200	11
2020-10-28T17:55:21.807	49	200	8
2020-10-28T17:55:21.816	50	200	4
2020-10-28T17:55:21.825	51	200	4
2020-10-28T17:55:21.830	52	200	8
2020-10-28T17:55:21.832	53	200	5
2020-10-28T17:55:21.844	56	200	10
2020-10-28T17:55:21.845	54	200	12
2020-10-28T17:55:21.845	55	200	12
2020-10-28T17:55:21.845	57	200	5
2020-10-28T17:55:21.846	58	200	6
2020-10-28T17:55:21.850	59	200	3
2020-10-28T17:55:21.850	60	200	3
2020-10-28T17:55:21.855	61	200	4
2020-10-28T17:55:21.859	62	200	3
2020-10-28T17:55:21.862	64	200	5
2020-10-28T17:55:21.862	63	200	5
2020-10-28T17:55:21.869	68	200	4
2020-10-28T17:55:21.869	66	200	5
2020-10-28T17:55:21.871	65	200	7
2020-10-28T17:55:21.874	69	200	8
2020-10-28T17:55:21.874	70	200	4
2020-10-28T17:55:21.880	67	200	15
2020-10-28T17:55:21.888	71	200	3
2020-10-28T17:55:21.888	72	200	3
2020-10-28T17:55:21.890	74	200	2
2020-10-28T17:55:21.890	75	200	2
2020-10-28T17:55:21.895	76	200	4
2020-10-28T17:55:21.898	73	200	11
2020-10-28T17:55:21.899	77	200	8
2020-10-28T17:55:21.906	78	200	3
2020-10-28T17:55:21.906	79	200	2
2020-10-28T17:55:21.906	82	200	1
2020-10-28T17:55:21.906	80	200	1
2020-10-28T17:55:21.907	81	200	2
2020-10-28T17:55:21.910	84	200	2
2020-10-28T17:55:21.910	83	200	2
2020-10-28T17:55:21.915	85	200	6
2020-10-28T17:55:21.918	86	200	4
2020-10-28T17:55:21.920	87	200	3
2020-10-28T17:55:21.921	88	200	3
2020-10-28T17:55:21.921	89	200	3
2020-10-28T17:55:21.921	90	200	3
2020-10-28T17:55:21.924	91	200	2
2020-10-28T17:55:21.924	92	200	2
2020-10-28T17:55:21.925	94	200	3
2020-10-28T17:55:21.925	95	200	2
2020-10-28T17:55:21.926	93	200	4
2020-10-28T17:55:21.935	97	200	7
2020-10-28T17:55:21.935	96	200	9
2020-10-28T17:55:21.939	98	200	3
2020-10-28T17:55:21.939	100	200	2
2020-10-28T17:55:21.943	99	200	6
2020-10-28T17:55:21.994	101	200	57
2020-10-28T17:55:22.019	103	200	24
2020-10-28T17:55:22.030	105	200	26
2020-10-28T17:55:22.044	102	200	95
2020-10-28T17:55:22.054	106	200	9
2020-10-28T17:55:22.054	104	200	58
2020-10-28T17:55:22.060	109	200	14
2020-10-28T17:55:22.065	107	200	19
2020-10-28T17:55:22.066	108	200	20
2020-10-28T17:55:22.084	110	200	10
2020-10-28T17:55:22.102	112	200	11
2020-10-28T17:55:22.115	113	200	23
2020-10-28T17:55:22.116	114	200	12
2020-10-28T17:55:22.116	111	200	29
2020-10-28T17:55:22.121	115	200	3
2020-10-28T17:55:22.133	117	200	14
2020-10-28T17:55:22.140	116	200	22
2020-10-28T17:55:22.155	121	200	14
2020-10-28T17:55:22.157	119	200	16
2020-10-28T17:55:22.157	120	200	16
2020-10-28T17:55:22.161	123	200	7
2020-10-28T17:55:22.234	118	200	93
2020-10-28T17:55:22.234	122	200	93
2020-10-28T17:55:22.234	124	200	74
2020-10-28T17:55:22.234	129	200	17
2020-10-28T17:55:22.235	131	200	13
2020-10-28T17:55:22.235	126	200	48
2020-10-28T17:55:22.235	134	200	10
2020-10-28T17:55:22.235	127	200	45
2020-10-28T17:55:22.236	128	200	31
2020-10-28T17:55:22.236	130	200	17
2020-10-28T17:55:22.236	132	200	13
2020-10-28T17:55:22.236	125	200	63
2020-10-28T17:55:22.236	133	200	13
2020-10-28T17:55:22.254	135	200	17
2020-10-28T17:55:22.255	136	200	4
2020-10-28T17:55:22.256	137	200	5
2020-10-28T17:55:22.259	138	200	2
2020-10-28T17:55:22.259	139	200	1
2020-10-28T17:55:22.263	140	200	5
2020-10-28T17:55:22.263	141	200	5
2020-10-28T17:55:22.271	144	200	11
2020-10-28T17:55:22.272	142	200	12
2020-10-28T17:55:22.272	146	200	10
2020-10-28T17:55:22.272	145	200	11
2020-10-28T17:55:22.272	147	200	6
2020-10-28T17:55:22.273	149	200	5
2020-10-28T17:55:22.274	150	200	2
2020-10-28T17:55:22.275	143	200	15
2020-10-28T17:55:22.280	148	200	12
2020-10-28T17:55:22.280	151	200	7
2020-10-28T17:55:22.287	152	200	10
2020-10-28T17:55:22.287	153	200	7
2020-10-28T17:55:22.288	154	200	3
2020-10-28T17:55:22.288	155	200	3
2020-10-28T17:55:22.288	156	200	2
2020-10-28T17:55:22.291	157	200	2
2020-10-28T17:55:22.291	158	200	2
2020-10-28T17:55:22.298	159	200	6
2020-10-28T17:55:22.317	160	200	18
2020-10-28T17:55:22.318	161	200	13
2020-10-28T17:55:22.318	162	200	13
2020-10-28T17:55:22.321	163	200	4
2020-10-28T17:55:22.330	164	200	8
2020-10-28T17:55:22.330	165	200	8
2020-10-28T17:55:22.334	167	200	3
2020-10-28T17:55:22.346	166	200	16
2020-10-28T17:55:22.356	168	200	24
2020-10-28T17:55:22.356	169	200	21
2020-10-28T17:55:22.356	171	200	21
2020-10-28T17:55:22.356	172	200	21
2020-10-28T17:55:22.356	170	200	21
2020-10-28T17:55:22.356	174	200	10
2020-10-28T17:55:22.356	173	200	21
2020-10-28T17:55:22.382	178	200	24
2020-10-28T17:55:22.382	179	200	21
2020-10-28T17:55:22.382	175	200	25
2020-10-28T17:55:22.382	177	200	24
2020-10-28T17:55:22.385	176	200	29
2020-10-28T17:55:22.396	180	200	9
2020-10-28T17:55:22.399	181	200	11
2020-10-28T17:55:22.407	183	200	2
2020-10-28T17:55:22.411	186	200	3
2020-10-28T17:55:22.416	185	200	8
2020-10-28T17:55:22.417	184	200	9
2020-10-28T17:55:22.426	182	200	25
2020-10-28T17:55:22.430	188	200	5
2020-10-28T17:55:22.437	190	200	5
2020-10-28T17:55:22.437	187	200	12
2020-10-28T17:55:22.438	189	200	11
2020-10-28T17:55:22.440	192	200	2
2020-10-28T17:55:22.440	191	200	2
2020-10-28T17:55:22.445	193	200	4
2020-10-28T17:55:22.448	194	200	7
2020-10-28T17:55:22.453	195	200	12
2020-10-28T17:55:22.454	196	200	5
2020-10-28T17:55:22.457	197	200	3
2020-10-28T17:55:22.457	198	200	2
2020-10-28T17:55:22.464	199	200	5
2020-10-28T17:55:22.466	200	200	3
2020-10-28T17:55:22.472	201	200	7
2020-10-28T17:55:22.475	202	200	3
2020-10-28T17:55:22.486	203	200	10
2020-10-28T17:55:22.488	205	200	5
2020-10-28T17:55:22.488	204	200	6
2020-10-28T17:55:22.491	206	200	2
2020-10-28T17:55:22.496	207	200	6
2020-10-28T17:55:22.501	208	200	4
2020-10-28T17:55:22.503	209	200	2
2020-10-28T17:55:22.506	211	200	3
2020-10-28T17:55:22.508	212	200	2
2020-10-28T17:55:22.511	210	200	9
2020-10-28T17:55:22.517	214	200	7
2020-10-28T17:55:22.522	213	200	12
2020-10-28T17:55:22.530	215	200	12
2020-10-28T17:55:22.531	216	200	13
2020-10-28T17:55:22.533	217	200	14
2020-10-28T17:55:22.540	219	200	6
2020-10-28T17:55:22.540	221	200	3
2020-10-28T17:55:22.541	222	200	2
2020-10-28T17:55:22.542	218	200	13
2020-10-28T17:55:22.549	220	200	15
2020-10-28T17:55:22.561	223	200	20
2020-10-28T17:55:22.562	227	200	20
2020-10-28T17:55:22.565	224	200	23
2020-10-28T17:55:22.565	228	200	8
2020-10-28T17:55:22.566	229	200	7
2020-10-28T17:55:22.567	230	200	4
2020-10-28T17:55:22.570	231	200	3
2020-10-28T17:55:22.572	226	200	30
2020-10-28T17:55:22.572	225	200	30
2020-10-28T17:55:22.573	232	200	5
2020-10-28T17:55:22.584	233	200	11
2020-10-28T17:55:22.585	234	200	11
2020-10-28T17:55:22.585	236	200	10
2020-10-28T17:55:22.585	237	200	10
2020-10-28T17:55:22.587	238	200	5
2020-10-28T17:55:22.589	239	200	5
2020-10-28T17:55:22.589	242	200	1
2020-10-28T17:55:22.590	241	200	2
2020-10-28T17:55:22.591	240	200	3
2020-10-28T17:55:22.591	243	200	3
2020-10-28T17:55:22.592	245	200	2
2020-10-28T17:55:22.595	244	200	6
2020-10-28T17:55:22.601	246	200	7
2020-10-28T17:55:22.601	248	200	5
2020-10-28T17:55:22.602	250	200	4
2020-10-28T17:55:22.605	247	200	9
2020-10-28T17:55:22.608	249	200	12
2020-10-28T17:55:22.608	251	200	4
2020-10-28T17:55:22.613	254	200	4
2020-10-28T17:55:22.614	235	200	39
2020-10-28T17:55:22.614	253	200	7
2020-10-28T17:55:22.614	252	200	8
2020-10-28T17:55:22.616	256	200	2
2020-10-28T17:55:22.618	255	200	3
2020-10-28T17:55:22.618	259	200	2
2020-10-28T17:55:22.618	258	200	2
2020-10-28T17:55:22.618	257	200	3
2020-10-28T17:55:22.620	260	200	4
2020-10-28T17:55:22.660	264	200	40
2020-10-28T17:55:22.660	262	200	40
2020-10-28T17:55:22.661	265	200	40
2020-10-28T17:55:22.665	261	200	3
2020-10-28T17:55:22.666	267	200	43
2020-10-28T17:55:22.666	266	200	44
2020-10-28T17:55:22.667	263	200	47
2020-10-28T17:55:22.667	268	200	5
2020-10-28T17:55:22.673	269	200	2
2020-10-28T17:55:22.686	270	200	7
2020-10-28T17:55:22.690	273	200	2
2020-10-28T17:55:22.690	271	200	3
2020-10-28T17:55:22.691	272	200	3
2020-10-28T17:55:22.701	276	200	10
2020-10-28T17:55:22.702	274	200	10
2020-10-28T17:55:22.704	278	200	2
2020-10-28T17:55:22.705	275	200	13
2020-10-28T17:55:22.705	277	200	9
2020-10-28T17:55:22.708	279	200	2
2020-10-28T17:55:22.714	281	200	6
2020-10-28T17:55:22.715	282	200	6
2020-10-28T17:55:22.715	283	200	5
2020-10-28T17:55:22.715	284	200	5
2020-10-28T17:55:22.718	285	200	3
2020-10-28T17:55:22.720	280	200	12
2020-10-28T17:55:22.724	286	200	2
2020-10-28T17:55:22.726	287	200	2
2020-10-28T17:55:22.731	289	200	2
2020-10-28T17:55:22.737	288	200	8
2020-10-28T17:55:22.741	291	200	9
2020-10-28T17:55:22.741	292	200	9
2020-10-28T17:55:22.742	290	200	10
2020-10-28T17:55:22.742	293	200	4
2020-10-28T17:55:22.747	295	200	4
2020-10-28T17:55:22.747	294	200	4
2020-10-28T17:55:22.747	296	200	4
2020-10-28T17:55:22.753	297	200	2
2020-10-28T17:55:22.753	298	200	2
2020-10-28T17:55:22.756	299	200	3
2020-10-28T17:55:22.758	302	200	2
2020-10-28T17:55:22.758	300	200	2
2020-10-28T17:55:22.765	301	200	8
2020-10-28T17:55:22.782	305	200	6
2020-10-28T17:55:22.783	303	200	23
2020-10-28T17:55:22.783	304	200	19
2020-10-28T17:55:22.785	307	200	2
2020-10-28T17:55:22.786	308	200	2
2020-10-28T17:55:22.786	306	200	3
2020-10-28T17:55:22.789	310	200	3
2020-10-28T17:55:22.789	312	200	2
2020-10-28T17:55:22.789	309	200	3
2020-10-28T17:55:22.789	313	200	2
2020-10-28T17:55:22.789	311	200	3
2020-10-28T17:55:22.791	314	200	2
2020-10-28T17:55:22.793	315	200	3
2020-10-28T17:55:22.793	316	200	2
2020-10-28T17:55:22.801	317	200	4
2020-10-28T17:55:22.801	319	200	1
2020-10-28T17:55:22.803	320	200	2
2020-10-28T17:55:22.803	321	200	2
2020-10-28T17:55:22.803	323	200	1
2020-10-28T17:55:22.810	322	200	8
2020-10-28T17:55:22.810	324	200	8
2020-10-28T17:55:22.812	318	200	15
2020-10-28T17:55:22.815	325	200	12
2020-10-28T17:55:22.818	326	200	13
2020-10-28T17:55:22.818	328	200	13
2020-10-28T17:55:22.819	327	200	13
2020-10-28T17:55:22.820	329	200	10
2020-10-28T17:55:22.820	330	200	9
2020-10-28T17:55:22.823	331	200	2
2020-10-28T17:55:22.823	332	200	2
2020-10-28T17:55:22.824	333	200	2
2020-10-28T17:55:22.830	335	200	5
2020-10-28T17:55:22.830	334	200	6
2020-10-28T17:55:22.836	336	200	11
2020-10-28T17:55:22.836	338	200	5
2020-10-28T17:55:22.836	337	200	6
2020-10-28T17:55:22.836	339	200	5
2020-10-28T17:55:22.836	340	200	2
2020-10-28T17:55:22.838	342	200	2
2020-10-28T17:55:22.847	341	200	12
2020-10-28T17:55:22.849	343	200	9
2020-10-28T17:55:22.850	344	200	10
2020-10-28T17:55:22.855	346	200	2
2020-10-28T17:55:22.855	347	200	1
2020-10-28T17:55:22.856	345	200	3
2020-10-28T17:55:22.856	349	200	2
2020-10-28T17:55:22.856	348	200	2
2020-10-28T17:55:22.858	351	200	2
2020-10-28T17:55:22.863	350	200	7
2020-10-28T17:55:22.869	352	200	11
2020-10-28T17:55:22.872	354	200	12
2020-10-28T17:55:22.879	356	200	16
2020-10-28T17:55:22.880	359	200	11
2020-10-28T17:55:22.880	355	200	17
2020-10-28T17:55:22.880	362	200	5
2020-10-28T17:55:22.881	357	200	17
2020-10-28T17:55:22.881	353	200	22
2020-10-28T17:55:22.881	361	200	8
2020-10-28T17:55:22.881	358	200	18
2020-10-28T17:55:22.883	360	200	14
2020-10-28T17:55:22.885	363	200	2
2020-10-28T17:55:22.886	364	200	2
2020-10-28T17:55:22.886	365	200	2
2020-10-28T17:55:22.887	366	200	2
2020-10-28T17:55:22.889	368	200	2
2020-10-28T17:55:22.889	367	200	2
2020-10-28T17:55:22.890	369	200	2
2020-10-28T17:55:22.891	370	200	3
2020-10-28T17:55:22.900	372	200	10
2020-10-28T17:55:22.900	371	200	10
2020-10-28T17:55:22.900	375	200	8
2020-10-28T17:55:22.900	376	200	7
2020-10-28T17:55:22.900	378	200	6
2020-10-28T17:55:22.900	377	200	6
2020-10-28T17:55:22.901	379	200	6
2020-10-28T17:55:22.902	380	200	2
2020-10-28T17:55:22.903	373	200	12
2020-10-28T17:55:22.903	374	200	12
2020-10-28T17:55:22.906	382	200	2
2020-10-28T17:55:22.906	381	200	2
2020-10-28T17:55:22.910	384	200	2
2020-10-28T17:55:22.912	383	200	4
2020-10-28T17:55:22.912	385	200	4
2020-10-28T17:55:22.916	387	200	5
2020-10-28T17:55:22.916	386	200	6
2020-10-28T17:55:22.918	388	200	2
2020-10-28T17:55:22.918	389	200	2
2020-10-28T17:55:22.918	390	200	1
2020-10-28T17:55:22.921	391	200	2
2020-10-28T17:55:22.923	392	200	2
2020-10-28T17:55:22.924	395	200	1
2020-10-28T17:55:22.924	393	200	3
2020-10-28T17:55:22.924	394	200	2
2020-10-28T17:55:22.926	396	200	2
2020-10-28T17:55:22.927	397	200	2
2020-10-28T17:55:22.932	398	200	6
2020-10-28T17:55:22.935	399	200	2
2020-10-28T17:55:22.938	400	200	5
2020-10-28T17:55:22.939	402	200	2
2020-10-28T17:55:22.941	401	200	4
2020-10-28T17:55:22.947	403	200	6
2020-10-28T17:55:22.950	404	200	3
2020-10-28T17:55:22.954	405	200	3
2020-10-28T17:55:22.956	406	200	2
2020-10-28T17:55:22.971	408	200	14
2020-10-28T17:55:22.971	407	200	14
2020-10-28T17:55:22.974	409	200	17
2020-10-28T17:55:22.974	411	200	3
2020-10-28T17:55:22.977	413	200	6
2020-10-28T17:55:22.978	412	200	6
2020-10-28T17:55:22.978	410	200	21
2020-10-28T17:55:22.982	414	200	3
2020-10-28T17:55:22.986	415	200	6
2020-10-28T17:55:22.989	416	200	2
2020-10-28T17:55:22.992	418	200	1
2020-10-28T17:55:22.997	417	200	7
2020-10-28T17:55:23.000	421	200	2
2020-10-28T17:55:23.001	420	200	3
2020-10-28T17:55:23.002	422	200	4
2020-10-28T17:55:23.002	419	200	4
2020-10-28T17:55:23.004	423	200	3
2020-10-28T17:55:23.004	424	200	1
2020-10-28T17:55:23.005	427	200	1
2020-10-28T17:55:23.005	425	200	2
2020-10-28T17:55:23.005	426	200	2
2020-10-28T17:55:23.007	429	200	1
2020-10-28T17:55:23.007	428	200	1
2020-10-28T17:55:23.009	430	200	1
2020-10-28T17:55:23.009	431	200	1
2020-10-28T17:55:23.015	432	200	3
2020-10-28T17:55:23.015	433	200	2
2020-10-28T17:55:23.018	434	200	2
2020-10-28T17:55:23.018	436	200	1
2020-10-28T17:55:23.018	435	200	1
2020-10-28T17:55:23.020	437	200	2
2020-10-28T17:55:23.021	440	200	1
2020-10-28T17:55:23.021	438	200	1
2020-10-28T17:55:23.021	439	200	1
2020-10-28T17:55:23.023	441	200	2
2020-10-28T17:55:23.027	442	200	2
2020-10-28T17:55:23.030	443	200	5
2020-10-28T17:55:23.032	445	200	5
2020-10-28T17:55:23.032	444	200	7
2020-10-28T17:55:23.036	446	200	2
2020-10-28T17:55:23.037	448	200	2
2020-10-28T17:55:23.037	447	200	3
2020-10-28T17:55:23.039	450	200	1
2020-10-28T17:55:23.039	449	200	1
2020-10-28T17:55:23.042	451	200	2
2020-10-28T17:55:23.042	452	200	1
2020-10-28T17:55:23.043	454	200	2
2020-10-28T17:55:23.044	453	200	2
2020-10-28T17:55:23.049	455	200	6
2020-10-28T17:55:23.050	456	200	5
2020-10-28T17:55:23.052	458	200	1
2020-10-28T17:55:23.052	457	200	1
2020-10-28T17:55:23.053	459	200	1
2020-10-28T17:55:23.055	460	200	2
2020-10-28T17:55:23.056	462	200	2
2020-10-28T17:55:23.057	464	200	2
2020-10-28T17:55:23.057	461	200	3
2020-10-28T17:55:23.058	463	200	3
2020-10-28T17:55:23.059	465	200	2
2020-10-28T17:55:23.059	466	200	1
2020-10-28T17:55:23.065	468	200	5
2020-10-28T17:55:23.066	467	200	6
2020-10-28T17:55:23.070	469	200	3
2020-10-28T17:55:23.074	470	200	2
2020-10-28T17:55:23.076	471	200	3
2020-10-28T17:55:23.076	473	200	2
2020-10-28T17:55:23.078	472	200	3
2020-10-28T17:55:23.084	474	200	3
2020-10-28T17:55:23.084	475	200	3
2020-10-28T17:55:23.087	477	200	2
2020-10-28T17:55:23.087	476	200	5
2020-10-28T17:55:23.088	478	200	3
2020-10-28T17:55:23.100	479	200	9
2020-10-28T17:55:23.104	481	200	12
2020-10-28T17:55:23.105	480	200	14
2020-10-28T17:55:23.107	482	200	8
2020-10-28T17:55:23.107	484	200	4
2020-10-28T17:55:23.107	483	200	6
2020-10-28T17:55:23.118	485	200	2
2020-10-28T17:55:23.121	486	200	2
2020-10-28T17:55:23.121	487	200	2
2020-10-28T17:55:23.124	489	200	4
2020-10-28T17:55:23.124	491	200	2
2020-10-28T17:55:23.127	488	200	7
2020-10-28T17:55:23.128	490	200	6
2020-10-28T17:55:23.133	492	200	10
2020-10-28T17:55:23.133	493	200	8
2020-10-28T17:55:23.133	494	200	6
2020-10-28T17:55:23.136	497	200	2
2020-10-28T17:55:23.138	498	200	4
2020-10-28T17:55:23.138	496	200	4
2020-10-28T17:55:23.140	500	200	1
2020-10-28T17:55:23.140	499	200	2
2020-10-28T17:55:23.141	495	200	7
2020-10-28T17:55:23.148	502	200	5
2020-10-28T17:55:23.148	501	200	5
2020-10-28T17:55:23.159	503	200	9
2020-10-28T17:55:23.165	504	200	15
2020-10-28T17:55:23.165	505	200	15
2020-10-28T17:55:23.165	508	200	6
2020-10-28T17:55:23.166	506	200	15
2020-10-28T17:55:23.167	507	200	15
2020-10-28T17:55:23.169	510	200	2
2020-10-28T17:55:23.170	509	200	2
2020-10-28T17:55:23.172	512	200	1
2020-10-28T17:55:23.178	513	200	7
2020-10-28T17:55:23.182	511	200	12
2020-10-28T17:55:23.191	514	200	2
2020-10-28T17:55:23.193	516	200	2
2020-10-28T17:55:23.193	517	200	1
2020-10-28T17:55:23.193	515	200	2
2020-10-28T17:55:23.204	518	200	3
2020-10-28T17:55:23.206	519	200	3
2020-10-28T17:55:23.214	522	200	7
2020-10-28T17:55:23.215	521	200	8
2020-10-28T17:55:23.215	520	200	9
2020-10-28T17:55:23.215	523	200	7
2020-10-28T17:55:23.215	524	200	5
2020-10-28T17:55:23.222	525	200	11
2020-10-28T17:55:23.222	526	200	11
2020-10-28T17:55:23.228	527	200	13
2020-10-28T17:55:23.229	530	200	6
2020-10-28T17:55:23.229	528	200	13
2020-10-28T17:55:23.229	529	200	12
2020-10-28T17:55:23.231	531	200	1
2020-10-28T17:55:23.232	532	200	1
2020-10-28T17:55:23.232	533	200	1
2020-10-28T17:55:23.235	534	200	3
2020-10-28T17:55:23.236	536	200	3
2020-10-28T17:55:23.236	535	200	3
2020-10-28T17:55:23.239	537	200	2
2020-10-28T17:55:23.239	538	200	2
2020-10-28T17:55:23.241	540	200	1
2020-10-28T17:55:23.242	539	200	2
2020-10-28T17:55:23.245	541	200	3
2020-10-28T17:55:23.247	542	200	3
2020-10-28T17:55:23.259	543	200	10
2020-10-28T17:55:23.261	544	200	13
2020-10-28T17:55:23.262	545	200	13
2020-10-28T17:55:23.264	546	200	4
2020-10-28T17:55:23.266	547	200	1
2020-10-28T17:55:23.288	548	200	14
2020-10-28T17:55:23.292	551	200	2
2020-10-28T17:55:23.295	553	200	4
2020-10-28T17:55:23.295	550	200	6
2020-10-28T17:55:23.296	549	200	7
2020-10-28T17:55:23.297	554	200	6
